,text_surronding
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16460,"de reines - marguerites , je défends qu' on en"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16467,qu' on en donne à mes voisins . La bêche
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16487,place dans les massifs . Votre maître et ami .
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16527,": Monsieur Guillaume , intendant du général , à Saint"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16552,"pour chacune des lettres , le général agita sa sonnette"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16555,"lettres , le général agita sa sonnette . Jasmin reparut"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16562,". Jasmin reparut . — Général , je suis à"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16567,"Général , je suis à vos ordres . — Faites"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16571,à vos ordres . — Faites remettre ces lettres à
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16585,venez ensuite m' aider à me déshabiller . Le général
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16588,aider à me déshabiller . Le général se leva .
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16596,leva . En ce moment je lui chatouillai la nuque
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16597,". En ce moment je lui chatouillai la nuque ,"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16603,"chatouillai la nuque , pour l' inviter à se rasseoir"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16610,à se rasseoir . Mais il avait abandonné son bureau
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16613,. Mais il avait abandonné son bureau . — Il
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16617,"abandonné son bureau . — Il oublie , me dis"
