,text_surronding
Crevel-René_La-mort-difficile_<Pierre-777>_20507,"l' aimer mieux : « Pauvre petit , pense -"
Crevel-René_La-mort-difficile_<Pierre-777>_20513,"petit , pense - t - elle , ce Bruggle"
Crevel-René_La-mort-difficile_<Pierre-777>_20528,"coquetterie , comme il doit le faire souffrir » ,"
Crevel-René_La-mort-difficile_<Pierre-777>_20534,"faire souffrir » , et elle pardonnerait tout à celui"
Crevel-René_La-mort-difficile_<Pierre-777>_20538,et elle pardonnerait tout à celui dont elle sent contre
Crevel-René_La-mort-difficile_<Pierre-777>_20539,elle pardonnerait tout à celui dont elle sent contre ses
Crevel-René_La-mort-difficile_<Pierre-777>_20540,pardonnerait tout à celui dont elle sent contre ses cils
Crevel-René_La-mort-difficile_<Pierre-777>_20543,celui dont elle sent contre ses cils la bouche que
Crevel-René_La-mort-difficile_<Pierre-777>_20552,que le remords attendrit . Sa tête se relève et
Crevel-René_La-mort-difficile_<Pierre-777>_20557,Sa tête se relève et au jeune garçon dont elle
Crevel-René_La-mort-difficile_<Pierre-777>_20560,relève et au jeune garçon dont elle n' avait pas
Crevel-René_La-mort-difficile_<Pierre-777>_20561,et au jeune garçon dont elle n' avait pas besoin
Crevel-René_La-mort-difficile_<Pierre-777>_20577,"la honte , afin qu' il se déteste moins :"
Crevel-René_La-mort-difficile_<Pierre-777>_20583,"se déteste moins : « Tu te méjuges , Pierre"
Crevel-René_La-mort-difficile_<Pierre-777>_20587,"« Tu te méjuges , Pierre . Tu es bien"
Crevel-René_La-mort-difficile_<Pierre-777>_20589,"te méjuges , Pierre . Tu es bien meilleur que"
Crevel-René_La-mort-difficile_<Pierre-777>_20594,Tu es bien meilleur que tu ne crois . »
Crevel-René_La-mort-difficile_<Pierre-777>_20601,crois . » Or si Pierre est meilleur qu' il
Crevel-René_La-mort-difficile_<Pierre-777>_20605,"si Pierre est meilleur qu' il ne croit , et"
Crevel-René_La-mort-difficile_<Pierre-777>_20611,"ne croit , et s' il se méjuge , elle"
Crevel-René_La-mort-difficile_<Pierre-777>_20615,"s' il se méjuge , elle se dit que la"
Crevel-René_La-mort-difficile_<Pierre-777>_20624,la faute en est à elle - même et à
Crevel-René_La-mort-difficile_<Pierre-777>_20629,"elle - même et à elle seule , car toute"
Crevel-René_La-mort-difficile_<Pierre-777>_20637,"car toute l' optique morale du jeune Dumont est ,"
Crevel-René_La-mort-difficile_<Pierre-777>_20644,"Dumont est , d' après Diane , faussée par la"
Crevel-René_La-mort-difficile_<Pierre-777>_20651,faussée par la surestime qu' il a pour elle .
Crevel-René_La-mort-difficile_<Pierre-777>_20654,"surestime qu' il a pour elle . Ainsi , n'"
Crevel-René_La-mort-difficile_<Pierre-777>_20659,"elle . Ainsi , n' accuse - t - il"
Crevel-René_La-mort-difficile_<Pierre-777>_20662,", n' accuse - t - il si souvent et"
Crevel-René_La-mort-difficile_<Pierre-777>_20672,avec une telle cruauté contre soi sa faiblesse que parce
Crevel-René_La-mort-difficile_<Pierre-777>_20673,une telle cruauté contre soi sa faiblesse que parce qu'
