,text_surronding
Delly_Le-violon-du-tzigane_<elle-263>_9499,pièce d' or que voulait lui donner M . Reinhold
Delly_Le-violon-du-tzigane_<elle-263>_9508,Reinhold Liehman ! s' écria Anna en riant . –
Delly_Le-violon-du-tzigane_<elle-263>_9592,"est très bon , dit Mirka , dont le regard"
Delly_Le-violon-du-tzigane_<elle-263>_9594,"bon , dit Mirka , dont le regard pensif se"
Delly_Le-violon-du-tzigane_<elle-263>_9627,"et bienveillant , surtout quand tu as refusé ce qu'"
Delly_Le-violon-du-tzigane_<elle-263>_9634,"refusé ce qu' il voulait te donner , Mirka ."
Delly_Le-violon-du-tzigane_<elle-263>_9637,"il voulait te donner , Mirka . Elle secoua vivement"
Delly_Le-violon-du-tzigane_<elle-263>_9639,"te donner , Mirka . Elle secoua vivement la tête"
Delly_Le-violon-du-tzigane_<elle-263>_9646,vivement la tête . – Je ne demande d' argent
Delly_Le-violon-du-tzigane_<elle-263>_9654,"d' argent à personne , je voudrais seulement qu' on"
Delly_Le-violon-du-tzigane_<elle-263>_9662,qu' on soit bon pour moi . . . Et
Delly_Le-violon-du-tzigane_<elle-263>_9676,"bon , répéta - t - elle d' un ton"
Delly_Le-violon-du-tzigane_<elle-263>_9753,mépriser profondément les gens . Mirka passa une nuit très
Delly_Le-violon-du-tzigane_<elle-263>_9764,". Tout d' abord , elle eut un cauchemar dans"
Delly_Le-violon-du-tzigane_<elle-263>_9770,eut un cauchemar dans lequel elle se voyait poursuivie par
Delly_Le-violon-du-tzigane_<elle-263>_9826,"tous . Après cela , elle ne parvint pas à"
Delly_Le-violon-du-tzigane_<elle-263>_9834,pas à s' endormir . Elle pensa longuement à l'
Delly_Le-violon-du-tzigane_<elle-263>_9869,"Mme Halder , Aglaja ?Car Mirka était résolue à se"
Delly_Le-violon-du-tzigane_<elle-263>_9883,"devant le jeune étranger . Sa petite âme , si"
Delly_Le-violon-du-tzigane_<elle-263>_9903,"ardente pour la bonté que lui avait témoignée Reinhold ,"
Delly_Le-violon-du-tzigane_<elle-263>_9909,"avait témoignée Reinhold , et elle n' aurait voulu pour"
Delly_Le-violon-du-tzigane_<elle-263>_9933,"là un certain héroïsme de sa part , car elle"
Delly_Le-violon-du-tzigane_<elle-263>_9937,"de sa part , car elle n' ignorait pas quelle"
Delly_Le-violon-du-tzigane_<elle-263>_9946,quelle suite serait donnée par ses maîtres à cet acte
Delly_Le-violon-du-tzigane_<elle-263>_9954,cet acte d' audace . Elle passa sa matinée comme
Delly_Le-violon-du-tzigane_<elle-263>_9956,d' audace . Elle passa sa matinée comme de coutume
Delly_Le-violon-du-tzigane_<elle-263>_9996,"cette pièce . Cependant , Mirka n' en éprouvait pas"
Delly_Le-violon-du-tzigane_<elle-263>_10007,hui la tristesse accoutumée . Elle pensait à ce qui
Delly_Le-violon-du-tzigane_<elle-263>_10024,et toute l' ardeur de sa petite âme combative s'
Delly_Le-violon-du-tzigane_<elle-263>_10039,l' acte de courage qu' elle aurait à accomplir .
