,text_surronding
Daudet-Alphonse_L-Immortel_<Paul-3741>_68963,", et , fier de son amour , aurait voulu"
Daudet-Alphonse_L-Immortel_<Paul-3741>_68994,! … quel beau rêve je viens de faire …
Daudet-Alphonse_L-Immortel_<Paul-3741>_69025,dans la nuit : « Monsieur Astier est - il
Daudet-Alphonse_L-Immortel_<Paul-3741>_69028,: « Monsieur Astier est - il parti ? »
Daudet-Alphonse_L-Immortel_<Paul-3741>_69069,on pût les rappeler . La duchesse sauta de son
Daudet-Alphonse_L-Immortel_<Paul-3741>_69073,". La duchesse sauta de son lit , courut à"
Daudet-Alphonse_L-Immortel_<Paul-3741>_69129,"les ordres se hâtaient , elle écrivait debout , presque"
Daudet-Alphonse_L-Immortel_<Paul-3741>_69142,Revenez … tout ira selon votre désir … » Non
Daudet-Alphonse_L-Immortel_<Paul-3741>_69151,"Non , trop froid . Il ne viendrait pas pour"
Daudet-Alphonse_L-Immortel_<Paul-3741>_69163,". Ce billet déchiré , elle en faisait un autre"
Daudet-Alphonse_L-Immortel_<Paul-3741>_69170,"faisait un autre : « Ta femme , ta maîtresse"
Daudet-Alphonse_L-Immortel_<Paul-3741>_69173,": « Ta femme , ta maîtresse , ce qui"
Daudet-Alphonse_L-Immortel_<Paul-3741>_69178,"ta maîtresse , ce qui te plaira , mais tienne"
Daudet-Alphonse_L-Immortel_<Paul-3741>_69182,"qui te plaira , mais tienne ! … tienne !"
Daudet-Alphonse_L-Immortel_<Paul-3741>_69192,… » signa : « duchesse Padovani . » Puis
Daudet-Alphonse_L-Immortel_<Paul-3741>_69208,affolant à l' idée qu' il ne reviendrait peut -
Daudet-Alphonse_L-Immortel_<Paul-3741>_69218,être pas encore : « J' irai moi - même
Daudet-Alphonse_L-Immortel_<Paul-3741>_69220,encore : « J' irai moi - même … mon
Daudet-Alphonse_L-Immortel_<Paul-3741>_69224,"irai moi - même … mon amazone , vite !"
Daudet-Alphonse_L-Immortel_<Paul-3741>_69236,", par la fenêtre , elle jetait à Bertoli ,"
Daudet-Alphonse_L-Immortel_<Paul-3741>_69256,l' ordre de seller pour elle « Mademoiselle Oger »
Daudet-Alphonse_L-Immortel_<Paul-3741>_69266,". Depuis cinq ans , elle ne montait plus à"
Daudet-Alphonse_L-Immortel_<Paul-3741>_69288,"manquaient . « Laisse , Matéa , laisse … »"
Daudet-Alphonse_L-Immortel_<Paul-3741>_69293,"Matéa , laisse … » Elle descendit l' escalier la"
Daudet-Alphonse_L-Immortel_<Paul-3741>_69297,"» Elle descendit l' escalier la traîne au bras ,"
Daudet-Alphonse_L-Immortel_<Paul-3741>_69329,"grille , la route . La voilà sous bois dans"
Daudet-Alphonse_L-Immortel_<Paul-3741>_69352,des bonds s' effarent à sa course effrénée . Elle
Daudet-Alphonse_L-Immortel_<Paul-3741>_69356,"à sa course effrénée . Elle le veut , il"
Daudet-Alphonse_L-Immortel_<Paul-3741>_69362,"le veut , il le lui faut , l' homme"
Daudet-Alphonse_L-Immortel_<Paul-3741>_69374,"amant , celui qui sait la faire toujours mourir ,"
Daudet-Alphonse_L-Immortel_<Paul-3741>_69384,"toujours renaître ! Maintenant qu' elle connaît l' amour ,"
Daudet-Alphonse_L-Immortel_<Paul-3741>_69405,"… Et , penchée , elle guette le train ,"
Daudet-Alphonse_L-Immortel_<Paul-3741>_69424,de campagne . Pourvu qu' elle arrive à temps !
Daudet-Alphonse_L-Immortel_<Paul-3741>_69430,arrive à temps ! … Pauvre folle ! Irait -
Daudet-Alphonse_L-Immortel_<Paul-3741>_69434,… Pauvre folle ! Irait - elle au pas qu'
Daudet-Alphonse_L-Immortel_<Paul-3741>_69439,"- elle au pas qu' elle le rattraperait encore ,"
Daudet-Alphonse_L-Immortel_<Paul-3741>_69451,"fuyard , puisqu' il est son mauvais destin , celui"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_77303,"mes enfants … » et Danjou , conduisant Mme Ancelin"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_77374,": « Prenez garde , il est là … »"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_77401,Paris tout entier . — Donnez - moi le bras
Daudet-Alphonse_L-Immortel_<Danjou-4309>_77432,"mon ami , quel bien vous me faites ! dit"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_77497,— Nous allons ? demanda Freydet . — Où vous
Daudet-Alphonse_L-Immortel_<Danjou-4309>_77501,demanda Freydet . — Où vous voudrez … mais pas
Daudet-Alphonse_L-Immortel_<Danjou-4309>_77510,pas chez moi … dit le bonhomme à qui cette
Daudet-Alphonse_L-Immortel_<Danjou-4309>_77520,idée de la scène que sa femme allait lui faire
Daudet-Alphonse_L-Immortel_<Danjou-4309>_77523,scène que sa femme allait lui faire causait une terreur
Daudet-Alphonse_L-Immortel_<Danjou-4309>_77556,; et les bonnes paroles du disciple aidant la douceur
Daudet-Alphonse_L-Immortel_<Danjou-4309>_77565,"douceur de la soirée , Astier - Réhu rentrait chez"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_77578,", apaisé , remis de ses cinq heures de pilori"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_77630,"la postérité jugera . » Il se consolait ainsi ,"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_77672,". Monté à tâtons , il gagna son cabinet sans"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_77674,"à tâtons , il gagna son cabinet sans bruit ,"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_77702,"rupture avec son fils , il se jetait tous les"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_77767,sommeil ! Dormir ! jamais il n' en avait senti
Daudet-Alphonse_L-Immortel_<Danjou-4309>_77789,"et de fatigues , et il entrait dans l' ombre"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_77795,"entrait dans l' ombre de son cabinet , déjà comme"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_77805,"dans du repos , quand il distingua une vague forme"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_77822,. « Eh bien ! vous voilà content … »
Daudet-Alphonse_L-Immortel_<Danjou-4309>_77827,vous voilà content … » Sa femme ! Sa femme
Daudet-Alphonse_L-Immortel_<Danjou-4309>_77830,… » Sa femme ! Sa femme qui le guettait
Daudet-Alphonse_L-Immortel_<Danjou-4309>_77833,"femme ! Sa femme qui le guettait , qui l'"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_77837,"qui le guettait , qui l' attendait , dont le"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_77844,", dont le petit sifflement le tint immobile au milieu"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_77856,", à écouter … « Vous l' avez eu ,"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_77861,"Vous l' avez eu , votre procès … Vous vouliez"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_77864,"eu , votre procès … Vous vouliez du ridicule ,"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_77869,"Vous vouliez du ridicule , vous en êtes couvert ,"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_77885,", à ne plus oser vous montrer … Ah !"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_77898,la peine de crier que votre fils déshonorait le nom
Daudet-Alphonse_L-Immortel_<Danjou-4309>_77912,"ce nom , grâce à vous , le voilà devenu"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_77937,"… Tout ça , je vous demande … pour sauver"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_77942,vous demande … pour sauver votre œuvre historique … Jeannot
Daudet-Alphonse_L-Immortel_<Danjou-4309>_77946,sauver votre œuvre historique … Jeannot ! … Qui la
Daudet-Alphonse_L-Immortel_<Danjou-4309>_77953,"… Qui la connaît , votre œuvre historique ? Qui"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_77965,- t - il que vos documents soient faux ou
Daudet-Alphonse_L-Immortel_<Danjou-4309>_77972,soient faux ou vrais ? Vous savez bien qu' on
Daudet-Alphonse_L-Immortel_<Danjou-4309>_77978,savez bien qu' on ne vous lit pas … »
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78004,"haut , et , pour lui , c' était le"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78017,", l' insulte officielle qu' il écoutait comme tantôt ,"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78061,", cette bouche invisible qui le mordait , le blessait"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78064,"invisible qui le mordait , le blessait partout , et"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78075,à petits coups de dents son honneur d' homme et
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78081,"honneur d' homme et d' écrivain … . Jolis ,"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78086,"écrivain … . Jolis , ses livres ! S' imaginait"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78091,"ses livres ! S' imaginait - il , par hasard"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78099,"par hasard , qu' ils lui avaient valu l' Académie"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78112,"est à elle seule qu' il le devait , son"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78116,"qu' il le devait , son habit vert ! Une"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78139,après l' autre … toute sa jeunesse de femme sacrifiée
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78153,aux entreprises de vieux qui la soulevaient de dégoût …
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78161,"dégoût … « Dame ! mon cher , il fallait"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78199,"vous manquait … Alors , je m' en suis mêlée"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78211,"» Et de peur qu' il en doutât , qu'"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78216,"il en doutât , qu' il pût voir dans ses"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78220,qu' il pût voir dans ses paroles l' exaspération d'
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78237,"vanité d' épouse , dans sa tendresse aveugle de mère"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78243,"tendresse aveugle de mère , elle précisait les détails de"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78248,"elle précisait les détails de son élection , lui rappelait"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78251,"détails de son élection , lui rappelait son fameux mot"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78253,"son élection , lui rappelait son fameux mot sur les"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78270,"le tabac , malgré qu' il ne fumât jamais …"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78279,"… « Un mot , mon cher , qui vous"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78283,", mon cher , qui vous a rendu plus célèbre"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78290,rendu plus célèbre que tous vos livres … » Il
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78294,tous vos livres … » Il eut une plainte basse
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78330,": – Eh ! faites - la donc , mon"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78337,"donc , mon Dieu , votre malle , une bonne"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78351,n' entende plus parler de vous … Notre Paul est
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78361,"riche , heureusement … Il vous enverra de quoi manger"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78368,"de quoi manger … car vous pensez bien que ,"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78375,"bien que , maintenant , vous ne trouverez ni un"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78387,"une revue qui veuille de vos inepties , et c'"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78397,est le prétendu déshonneur de votre fils qui vous empêchera
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78400,déshonneur de votre fils qui vous empêchera de mourir de
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78414,en est trop ! murmura le pauvre homme s' en
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78443,"et les cours sonores , il répétait , pleurant presque"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78465,» Où va - t - il ? Droit devant
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78470,"- il ? Droit devant lui , comme en rêve"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78476,", comme en rêve ; il franchit la place et"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78488,du pont dont la fraîcheur le ranime . Il s'
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78491,la fraîcheur le ranime . Il s' assied sur un
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78498,"assied sur un banc , relève son chapeau et ses"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78499,"sur un banc , relève son chapeau et ses manches"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78502,", relève son chapeau et ses manches pour calmer ses"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78506,et ses manches pour calmer ses artères battantes . Peu
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78519,"bruissement régulier de l' eau le calme , il se"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78522,"l' eau le calme , il se reprend , mais"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78542,! Quel monstre ! Et il a pu vivre trente
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78562,"… Un frisson d' horreur le secoue , au souvenir"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78572,de tant d' abominations qu' il vient d' entendre .
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78588,"rien laissé de vivant en lui , pas même cet"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78595,pas même cet orgueil qui le tenait encore debout :
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78600,le tenait encore debout : sa foi dans son œuvre
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78603,"debout : sa foi dans son œuvre , sa croyance"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78606,"foi dans son œuvre , sa croyance à l' Académie"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78619,"à l' Académie , instinctivement il se retourne . Au"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78666,"Didot , tant regardée en sa jeunesse … Oh !"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78682,"but décevant , cause de son malheur … C' est"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78689,… C' est là qu' il est venu chercher sa
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78693,"qu' il est venu chercher sa femme , sans amour"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78709,"promesse de l' Institut . Il l' a eue ,"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78720,", cette place enviée ! il sait comment … Et"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78754,quartier avec leurs maîtresses . Il a peur d' être
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78761,"peur d' être reconnu , se lève , s' appuie"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78764,"reconnu , se lève , s' appuie à la rampe"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78776,", pendant que la bande le frôle sans le voir"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78779,"la bande le frôle sans le voir , il songe"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78782,"frôle sans le voir , il songe amèrement qu' il"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78786,", il songe amèrement qu' il ne s' est jamais"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78825,"coupole de temple , qui lui a fourni en retour"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78835,"… quoi ? Rien , le Néant … Déjà ,"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78849,"longtemps , le jour de sa réception , les discours"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78860,", les malices échangées , il a eu cette impression"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78876,; dans le fiacre qui le ramenait chez lui pour
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78879,fiacre qui le ramenait chez lui pour quitter l' habit
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78886,"quitter l' habit vert , il se disait : «"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78893,disait : « Comment ! J' y suis ? …
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78916,"mentir , de répéter avec ses collègues que c' était"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78930,"les délices des délices , il a fini par y"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78947,"le voile est tombé , il y voit clair et"
Daudet-Alphonse_L-Immortel_<Danjou-4309>_78952,il y voit clair et voudrait crier par cent voix
