,text_surronding
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_28624,"à un gîte , et je promenai attentivement les yeux"
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_28631,attentivement les yeux autour de moi . Je me trouvais
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_28633,"yeux autour de moi . Je me trouvais , en"
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_28701,pas s' y aventurer . Je cherchai donc à mi
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_28711,- côte un enfoncement où je n' aurais à craindre
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_28729,"et de pierres , et j' en découvris un tel"
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_28735,en découvris un tel que je le souhaitais . C'
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_28766,"sec , commode , et je m' y installai pour"
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_28774,installai pour la nuit . Je soupai de deux nouveaux
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_28798,"des précédents ; puis , je déposai le reste de"
