,text_surronding
Reybaud-Henriette-Etiennette-Fanny_Rose_<Le père Théotiste-769>_19745,"rassemblant toutes ses forces , elle dit à voix basse"
Reybaud-Henriette-Etiennette-Fanny_Rose_<Le père Théotiste-769>_19753,"voix basse . : — Mon père , j' ai"
Reybaud-Henriette-Etiennette-Fanny_Rose_<Le père Théotiste-769>_19756,": — Mon père , j' ai grièvement péché par"
Reybaud-Henriette-Etiennette-Fanny_Rose_<Le père Théotiste-769>_19771,"Par pensée seulement , murmura le bon moine d' un"
Reybaud-Henriette-Etiennette-Fanny_Rose_<Le père Théotiste-769>_19783,"et soulagé ; achevez , ma fille . Alors misé"
Reybaud-Henriette-Etiennette-Fanny_Rose_<Le père Théotiste-769>_19787,", ma fille . Alors misé Brun raconta d' une"
Reybaud-Henriette-Etiennette-Fanny_Rose_<Le père Théotiste-769>_19799,coupée et souvent arrêtée par ses pleurs sa rencontré ;
Reybaud-Henriette-Etiennette-Fanny_Rose_<Le père Théotiste-769>_19801,souvent arrêtée par ses pleurs sa rencontré ; avec l'
Reybaud-Henriette-Etiennette-Fanny_Rose_<Le père Théotiste-769>_19818,"homme laissa d' abord dans son âme , comment elle"
Reybaud-Henriette-Etiennette-Fanny_Rose_<Le père Théotiste-769>_19822,"dans son âme , comment elle l' avait revu la"
Reybaud-Henriette-Etiennette-Fanny_Rose_<Le père Théotiste-769>_19829,"avait revu la veille , ses angoisses pendant la dernière"
Reybaud-Henriette-Etiennette-Fanny_Rose_<Le père Théotiste-769>_19837,la dernière nuit ; enfin elle avoua l' entrevue qu'
Reybaud-Henriette-Etiennette-Fanny_Rose_<Le père Théotiste-769>_19842,elle avoua l' entrevue qu' elle venait d' avoir avec
Reybaud-Henriette-Etiennette-Fanny_Rose_<Le père Théotiste-769>_19854,"le cloître . Exaltée par ses souvenirs , émue par"
Reybaud-Henriette-Etiennette-Fanny_Rose_<Le père Théotiste-769>_19862,"émue par l' analyse de ses propres impressions , elle"
Reybaud-Henriette-Etiennette-Fanny_Rose_<Le père Théotiste-769>_19866,"de ses propres impressions , elle trouva pour peindre la"
Reybaud-Henriette-Etiennette-Fanny_Rose_<Le père Théotiste-769>_19873,"pour peindre la situation de son âme , des accents"
Reybaud-Henriette-Etiennette-Fanny_Rose_<Le père Théotiste-769>_19904,n' avait été prononcé . Lé père Théôtiste l' écoutait
Reybaud-Henriette-Etiennette-Fanny_Rose_<Le père Théotiste-769>_19907,prononcé . Lé père Théôtiste l' écoutait consterné et stupéfait
