,text_surronding
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36520,furent la seule réponse de Flora à ces humiliants sarcasmes
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36533,"larmes sont la rosée , princesse ; le soleil va"
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36626,? Le désespoir ! … La princesse leva sur Pravdine
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36631,La princesse leva sur Pravdine ses yeux baignés de larmes
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36661,"poser en prophète , dit - elle . Soyez fier"
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36691,"brisé . Oui , vous me tuez parce que je"
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36695,vous me tuez parce que je n' ai apporté que
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36718,par reconnaissance de ce que je vous ai aimé comme
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36732,"Comme un frère , dites - vous ? Mais les"
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36751,"séparation ? Du reste , je ne suis pas venu"
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36759,"pas venu pour compter avec vous , princesse , ni"
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36761,"pour compter avec vous , princesse , ni pour vous"
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36765,", princesse , ni pour vous faire des reproches ,"
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36772,"des reproches , ni pour vous adresser des prières ;"
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36777,vous adresser des prières ; je n' attends qu' un
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36814,. C' est ainsi que j' eusse personnifié la colère
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36865,elle ronge le cœur . Pravdine s' aperçut enfin de
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36875,la force du coup dont il avait frappé Flora .
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36878,coup dont il avait frappé Flora . Elle était pâle
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36880,il avait frappé Flora . Elle était pâle comme la
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36891,", des larmes mouillaient encore ses joues , mais elle"
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36895,"encore ses joues , mais elle ne pleurait plus ;"
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36900,elle ne pleurait plus ; elle n' avait pas un
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36907,"avait pas un sanglot . Sa main gauche , crispée"
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36916,"crispée , était posée sur ses genoux , tandis que"
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36926,"la droite s' appuyait sur son sein , comme pour"
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36932,"sein , comme pour comprimer sa respiration haletante ; ses"
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36936,"comprimer sa respiration haletante ; ses yeux , ses lèvres"
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36939,"haletante ; ses yeux , ses lèvres semblaient adresser un"
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36995,là est un monstre . Pravdine tomba aux genoux de
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_37000,"Pravdine tomba aux genoux de Flora , pleura comme un"
